CJ McCollum,totals.2016,24,POR,NBA,SG,11,11,442,84,197,.426,20,58,.345,64,139,.460,.477,37,46,.804,7,33,40,36,10,5,20,30,225
CJ McCollum,totals.2017,25,POR,NBA,SG,4,4,140,32,80,.400,11,22,.500,21,58,.362,.469,15,16,.938,8,16,24,4,4,2,15,10,90
CJ McCollum,totals.2018,26,POR,NBA,SG,4,4,155,40,77,.519,11,26,.423,29,51,.569,.591,10,13,.769,0,8,8,14,5,1,9,11,101
CJ McCollum,totals.2019,27,POR,NBA,SG,16,16,635,154,350,.440,46,117,.393,108,233,.464,.506,41,56,.732,14,66,80,59,13,10,30,34,395
T.J. McConnell,totals.2018,25,PHI,NBA,PG,10,2,155,25,36,.694,2,3,.667,23,33,.697,.722,3,5,.600,6,20,26,23,6,0,6,13,55
T.J. McConnell,totals.2019,26,PHI,NBA,PG,9,0,75,12,27,.444,0,0,,12,27,.444,.444,0,0,,1,5,6,11,2,1,1,4,24
K.J. McDaniels,totals.2016,22,HOU,NBA,SF,4,0,34,4,13,.308,1,3,.333,3,10,.300,.346,0,0,,1,6,7,1,0,3,0,3,9
Doug McDermott,totals.2015,23,CHI,NBA,SF,3,0,10,1,3,.333,1,2,.500,0,1,.000,.500,2,2,1.000,1,1,2,1,0,0,1,0,5
Doug McDermott,totals.2017,25,OKC,NBA,SF,5,0,66,9,18,.500,7,13,.538,2,5,.400,.694,0,0,,0,5,5,1,1,1,1,2,25
Doug McDermott,totals.2019,27,IND,NBA,SF,3,0,29,2,10,.200,0,7,.000,2,3,.667,.200,2,4,.500,3,2,5,4,0,1,0,2,6
