Troy Daniels,2017,25,MEM,NBA,SG,67,1183,.374,22.7,.283,.044,.026,.048,.166,.717,.336,.318,.385,.250,.354,.389,.681,.000,0,.833,.135,.542,2,0
Troy Daniels,2018,26,PHO,NBA,SG,79,1622,.403,22.2,.203,.049,.030,.054,.071,.797,.419,.429,.529,.516,.293,.400,.694,.000,0,.923,.231,.500,2,0
Troy Daniels,2019,27,PHO,NBA,SG,51,760,.411,21.3,.295,.076,.062,.033,.124,.705,.481,.476,.471,.556,.471,.381,.590,.000,0,.851,.216,.500,0,0
Troy Daniels,2020,28,TOT,NBA,SG,42,457,.390,21.3,.289,.063,.069,.069,.088,.711,.478,.700,.545,.455,.286,.354,.727,.000,0,.950,.283,.406,0,0
Troy Daniels,2020,28,LAL,NBA,SG,41,456,.392,21.3,.291,.063,.070,.070,.089,.709,.478,.700,.545,.455,.286,.357,.727,.000,0,.950,.277,.419,0,0
Troy Daniels,2020,28,DEN,NBA,SG,1,1,.000,23.0,.000,.000,.000,.000,.000,1.000,,,,,,.000,,.000,0,,1.000,.000,0,0
Anthony Davis,2013,19,NOH,NBA,PF,64,1846,.516,7.8,.991,.469,.183,.123,.216,.009,.521,.713,.435,.373,.260,.000,.765,.209,129,,.000,,1,0
Anthony Davis,2014,20,NOP,NBA,PF,67,2358,.519,8.3,.991,.396,.207,.180,.208,.009,.522,.704,.409,.431,.368,.222,.667,.159,146,1.000,.667,.333,0,0
Anthony Davis,2015,21,NOP,NBA,PF,68,2455,.535,9.5,.990,.354,.169,.178,.289,.010,.540,.734,.433,.451,.419,.083,.715,.135,150,1.000,.333,.000,3,0
Anthony Davis,2016,22,NOP,NBA,C,61,2164,.493,10.3,.905,.299,.195,.165,.246,.095,.511,.697,.396,.420,.434,.324,.728,.146,147,.943,.213,.261,2,0
Anthony Davis,2017,23,NOP,NBA,C,75,2708,.504,10.6,.912,.283,.232,.168,.228,.088,.524,.706,.454,.467,.414,.299,.645,.095,136,1.000,.082,.273,2,0
Anthony Davis,2018,24,NOP,NBA,PF,75,2727,.534,9.2,.889,.374,.201,.157,.157,.111,.558,.744,.483,.428,.339,.340,.701,.154,211,.909,.093,.400,3,0
Anthony Davis,2019,25,NOP,NBA,C,56,1850,.517,9.8,.859,.368,.217,.153,.120,.141,.547,.767,.386,.408,.341,.331,.618,.160,151,1.000,.062,.556,1,0
Anthony Davis,2020,26,LAL,NBA,PF,55,1889,.511,11.0,.805,.346,.174,.157,.128,.195,.554,.753,.434,.417,.346,.335,.582,.159,144,1.000,.175,.441,3,0
Deyonta Davis,2017,20,MEM,NBA,C,36,238,.511,5.3,1.000,.638,.149,.021,.191,.000,.511,.633,.571,.000,.111,,.667,.255,11,,,,0,0
Deyonta Davis,2018,21,MEM,NBA,C,62,943,.608,5.6,1.000,.581,.147,.117,.155,.000,.608,.753,.410,.387,.415,,.770,.196,51,,,,0,0
Deyonta Davis,2019,22,ATL,NBA,C,9,118,.682,4.6,.955,.682,.136,.045,.091,.045,.714,.867,.333,.000,.500,.000,.800,.455,10,,1.000,.000,0,0
Ed Davis,2011,21,TOR,NBA,PF,65,1602,.576,4.8,1.000,.571,.252,.129,.048,.000,.576,.667,.521,.354,.389,,.642,.172,56,,,,0,0
Ed Davis,2012,22,TOR,NBA,PF,66,1534,.513,6.8,.997,.391,.313,.200,.093,.003,.515,.771,.429,.269,.258,.000,.715,.131,40,,.000,,1,0
Ed Davis,2013,23,TOT,NBA,C-PF,81,1631,.539,6.1,1.000,.427,.309,.203,.060,.000,.539,.689,.450,.439,.276,,.696,.145,65,,,,0,0
Ed Davis,2013,23,TOR,NBA,C,45,1087,.549,6.7,1.000,.369,.322,.248,.062,.000,.549,.744,.459,.452,.238,,.715,.159,51,,,,0,0
Ed Davis,2013,23,MEM,NBA,PF,36,544,.517,4.6,1.000,.566,.280,.098,.056,.000,.517,.605,.425,.357,.375,,.649,.112,14,,,,0,0
Ed Davis,2014,24,MEM,NBA,PF,63,956,.534,5.3,1.000,.517,.252,.186,.045,.000,.534,.680,.342,.444,.308,,.703,.169,42,,,,0,0
Ed Davis,2015,25,LAL,NBA,PF,79,1840,.601,2.7,1.000,.714,.247,.036,.000,.000,.601,.687,.388,.353,,,.652,.181,80,,,,0,0
Ed Davis,2016,26,POR,NBA,PF,81,1684,.611,2.0,1.000,.748,.240,.012,.000,.000,.611,.659,.469,.500,,,.583,.131,40,,,,0,0
Ed Davis,2017,27,POR,NBA,PF,46,789,.528,2.5,1.000,.718,.275,.007,.000,.000,.528,.578,.385,1.000,,,.667,.176,19,,,,0,0
Ed Davis,2018,28,POR,NBA,C,78,1471,.582,2.4,.997,.695,.267,.031,.003,.003,.584,.670,.385,.444,.000,.000,.576,.154,39,,.000,,1,0
Ed Davis,2019,29,BRK,NBA,C,81,1446,.616,2.3,.993,.798,.189,.003,.003,.007,.620,.689,.351,.000,.000,.000,.602,.152,42,,.000,,0,0
Ed Davis,2020,30,UTA,NBA,C,25,268,.412,3.5,1.000,.618,.353,.000,.029,.000,.412,.571,.083,,1.000,,.500,.059,2,,,,0,0
Terence Davis,2020,22,TOR,NBA,SG,64,1087,.463,16.0,.432,.302,.084,.036,.010,.568,.550,.686,.303,.143,.000,.396,.409,.059,16,.909,.239,.472,1,0
Tyler Davis,2019,21,OKC,NBA,C,1,1,.000,2.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,,0,0
DeMar DeRozan,2010,20,TOR,NBA,SG,77,1664,.498,9.1,.969,.449,.123,.084,.313,.031,.506,.622,.492,.465,.356,.250,.673,.107,49,1.000,.625,.400,2,0
DeMar DeRozan,2011,21,TOR,NBA,SG,82,2851,.467,11.2,.955,.297,.170,.176,.312,.045,.485,.606,.474,.453,.392,.096,.594,.059,60,.600,.346,.167,4,0
DeMar DeRozan,2012,22,TOR,NBA,SG,63,2206,.422,12.7,.898,.248,.142,.179,.329,.102,.440,.589,.445,.407,.343,.261,.630,.043,35,.792,.272,.400,2,0
DeMar DeRozan,2013,23,TOR,NBA,SG,82,3013,.445,13.0,.903,.202,.149,.187,.365,.097,.463,.659,.404,.391,.414,.283,.527,.045,54,.882,.292,.343,0,0
DeMar DeRozan,2014,24,TOR,NBA,SG,79,3017,.429,14.2,.851,.153,.154,.182,.362,.149,.451,.712,.392,.395,.395,.305,.465,.028,38,.844,.433,.385,0,0
DeMar DeRozan,2015,25,TOR,NBA,SG,60,2100,.413,12.8,.911,.193,.152,.228,.338,.089,.426,.644,.393,.372,.352,.284,.417,.033,29,.960,.648,.386,1,0
DeMar DeRozan,2016,26,TOR,NBA,SG,78,2804,.446,11.2,.899,.226,.213,.214,.247,.101,.458,.630,.433,.415,.359,.338,.252,.029,36,.830,.424,.441,3,0
DeMar DeRozan,2017,27,TOR,NBA,SG,74,2620,.467,12.6,.920,.158,.216,.236,.310,.080,.484,.668,.482,.493,.384,.266,.188,.020,28,.848,.395,.408,3,0
DeMar DeRozan,2018,28,TOR,NBA,SG,80,2711,.456,12.9,.797,.199,.168,.243,.186,.203,.494,.676,.456,.442,.403,.310,.263,.021,28,.674,.289,.301,4,0
DeMar DeRozan,2019,29,SAS,NBA,SG,77,2688,.481,10.8,.966,.216,.236,.272,.241,.034,.492,.715,.474,.412,.401,.156,.276,.015,20,1.000,.489,.273,1,0
DeMar DeRozan,2020,30,SAS,NBA,SF,61,2091,.526,9.6,.969,.269,.260,.258,.181,.031,.535,.739,.478,.453,.428,.267,.271,.030,28,.875,.333,.400,0,0
Dewayne Dedmon,2014,24,TOT,NBA,C,31,390,.458,5.6,1.000,.542,.253,.096,.108,.000,.458,.556,.333,.375,.333,,.605,.181,15,,,,0,0
Dewayne Dedmon,2014,24,GSW,NBA,C,4,6,.000,8.0,1.000,.000,1.000,.000,.000,.000,.000,,.000,,,,,.000,0,,,,0,0
Dewayne Dedmon,2014,24,PHI,NBA,C,11,150,.517,6.5,1.000,.448,.276,.172,.103,.000,.517,.692,.375,.400,.333,,.533,.207,6,,,,0,0
Dewayne Dedmon,2014,24,ORL,NBA,C,16,234,.434,5.1,1.000,.604,.226,.057,.113,.000,.434,.500,.333,.333,.333,,.652,.170,9,,,,0,0
Dewayne Dedmon,2015,25,ORL,NBA,C,59,845,.562,3.2,.994,.679,.272,.019,.025,.006,.565,.673,.341,.333,.250,.000,.538,.309,40,,.000,,0,0
Dewayne Dedmon,2016,26,ORL,NBA,C,58,705,.559,4.3,1.000,.599,.232,.090,.079,.000,.559,.651,.415,.500,.357,,.778,.249,38,,,,0,0
Dewayne Dedmon,2017,27,SAS,NBA,C,76,1330,.622,3.2,1.000,.722,.178,.058,.042,.000,.622,.706,.391,.400,.455,,.702,.297,65,,,,0,0
Dewayne Dedmon,2018,28,ATL,NBA,C,62,1542,.524,12.5,.704,.281,.138,.147,.138,.296,.595,.776,.485,.471,.470,.355,.800,.115,50,1.000,.461,.400,0,0
Dewayne Dedmon,2019,29,ATL,NBA,C,64,1609,.492,13.3,.587,.350,.133,.061,.044,.413,.570,.701,.386,.375,.348,.382,.801,.127,62,.976,.300,.446,0,0
Dewayne Dedmon,2020,30,TOT,NBA,C,44,774,.400,13.5,.580,.325,.153,.047,.055,.420,.541,.675,.333,.417,.429,.206,.738,.110,24,.955,.187,.150,0,0
Dewayne Dedmon,2020,30,SAC,NBA,C,34,541,.404,13.7,.585,.304,.181,.035,.064,.415,.550,.692,.355,.500,.455,.197,.709,.129,19,1.000,.141,.300,0,0
Dewayne Dedmon,2020,30,ATL,NBA,C,10,233,.393,13.2,.571,.369,.095,.071,.036,.429,.521,.645,.250,.333,.333,.222,.800,.071,5,.875,.278,.000,0,0
Sam Dekker,2016,21,HOU,NBA,PF,3,6,,,,,,,,,,,,,,,,,0,,,,0,0
Sam Dekker,2017,22,HOU,NBA,PF,77,1419,.473,12.6,.564,.436,.098,.012,.021,.436,.591,.647,.357,.400,.556,.321,.727,.121,44,.967,.353,.394,3,0
Sam Dekker,2018,23,LAC,NBA,PF,73,883,.494,8.2,.768,.564,.131,.023,.050,.232,.593,.685,.353,.500,.231,.167,.712,.143,30,.900,.267,.188,1,0
Sam Dekker,2019,24,TOT,NBA,PF,47,788,.469,9.6,.758,.516,.129,.047,.066,.242,.521,.674,.121,.250,.294,.306,.723,.137,33,.947,.226,.357,0,0
Sam Dekker,2019,24,CLE,NBA,PF,9,169,.458,10.2,.729,.500,.083,.083,.063,.271,.486,.667,.000,.000,.333,.385,.647,.167,7,1.000,.154,.500,0,0
Sam Dekker,2019,24,WAS,NBA,PF,38,619,.471,9.5,.764,.519,.139,.038,.067,.236,.528,.676,.138,.375,.286,.286,.738,.130,26,.929,.245,.333,0,0
Malcolm Delaney,2017,27,ATL,NBA,PG,73,1248,.374,17.6,.716,.121,.067,.070,.459,.284,.428,.426,.269,.296,.472,.236,.235,.005,2,.885,.309,.147,2,0
Malcolm Delaney,2018,28,ATL,NBA,PG,54,1014,.382,16.7,.565,.168,.095,.084,.218,.435,.391,.542,.111,.375,.403,.371,.397,.004,1,.739,.226,.429,1,0
Ángel Delgado,2019,24,LAC,NBA,C,2,15,.200,1.8,1.000,.800,.200,.000,.000,.000,.200,.250,.000,,,,1.000,.000,0,,,,0,0
Matthew Dellavedova,2014,23,CLE,NBA,SG,72,1271,.412,17.8,.476,.091,.176,.105,.108,.524,.461,.667,.404,.355,.469,.368,.477,.000,0,.930,.310,.458,2,0
Matthew Dellavedova,2015,24,CLE,NBA,SG,67,1380,.362,18.0,.456,.059,.202,.121,.075,.544,.307,.389,.242,.351,.348,.407,.326,.000,0,.897,.323,.315,0,0
Matthew Dellavedova,2016,25,CLE,NBA,PG,76,1867,.405,15.9,.532,.092,.241,.135,.065,.468,.401,.489,.398,.304,.485,.410,.321,.000,0,.806,.172,.488,0,0
Matthew Dellavedova,2017,26,MIL,NBA,PG,76,1986,.390,15.1,.597,.150,.266,.101,.077,.403,.404,.400,.430,.389,.366,.367,.310,.000,0,.861,.144,.355,0,0
Matthew Dellavedova,2018,27,MIL,NBA,PG,38,712,.362,17.4,.487,.079,.217,.105,.086,.513,.351,.583,.242,.438,.308,.372,.269,.000,0,.897,.141,.455,0,0
Matthew Dellavedova,2019,28,TOT,NBA,PG,48,812,.405,18.1,.463,.124,.211,.091,.037,.537,.482,.567,.471,.409,.444,.338,.278,.000,0,.773,.054,.143,4,0
Matthew Dellavedova,2019,28,MIL,NBA,PG,12,97,.316,18.8,.421,.105,.158,.053,.105,.579,.250,.000,.333,1.000,.000,.364,.000,.000,0,1.000,.091,.000,0,0
Matthew Dellavedova,2019,28,CLE,NBA,PG,36,715,.413,18.0,.466,.126,.215,.094,.031,.534,.500,.607,.479,.381,.571,.336,.288,.000,0,.750,.050,.167,4,0
Matthew Dellavedova,2020,29,CLE,NBA,PG,57,821,.354,16.6,.480,.137,.229,.103,.011,.520,.488,.542,.400,.611,.500,.231,.317,.000,0,.905,.165,.333,0,0
Marcus Derrickson,2019,22,GSW,NBA,PF,11,67,.485,20.6,.394,.091,.061,.121,.121,.606,.462,.667,.000,.500,.500,.500,.667,.000,0,.800,.250,.400,0,0
Donte DiVincenzo,2019,22,MIL,NBA,SG,27,411,.403,18.6,.331,.250,.040,.024,.016,.669,.683,.839,.000,.333,.500,.265,.679,.040,5,.909,.205,.294,0,0
Donte DiVincenzo,2020,23,MIL,NBA,SG,59,1362,.462,15.3,.511,.347,.075,.040,.049,.489,.576,.669,.265,.444,.500,.344,.526,.035,15,.803,.149,.303,3,0
Cheick Diallo,2017,20,NOP,NBA,PF,17,199,.474,10.3,1.000,.276,.158,.289,.263,.000,.474,.810,.417,.318,.350,,.667,.053,4,,,.000,0,0
Cheick Diallo,2018,21,NOP,NBA,PF,52,581,.580,5.9,1.000,.477,.239,.176,.108,.000,.580,.750,.452,.484,.263,,.824,.136,22,,,,0,0
Cheick Diallo,2019,22,NOP,NBA,PF,64,896,.620,6.3,.985,.480,.292,.148,.066,.015,.625,.746,.532,.500,.444,.250,.826,.096,26,1.000,.500,.000,1,0
Cheick Diallo,2020,23,PHO,NBA,C,44,467,.650,4.9,.985,.613,.190,.102,.080,.015,.652,.762,.462,.571,.364,.500,.830,.161,20,1.000,.500,1.000,0,0
Hamidou Diallo,2019,20,OKC,NBA,SG,51,526,.455,6.3,.855,.624,.145,.061,.024,.145,.504,.583,.250,.200,.750,.167,.592,.139,22,1.000,.833,.200,0,0
Hamidou Diallo,2020,21,OKC,NBA,SF,38,699,.452,7.7,.840,.484,.247,.064,.046,.160,.500,.670,.222,.357,.400,.200,.674,.155,28,.857,.743,.269,0,0
Gorgui Dieng,2014,24,MIN,NBA,C,60,818,.498,5.5,.996,.520,.273,.110,.093,.004,.496,.619,.290,.520,.381,1.000,.705,.128,27,1.000,.000,,0,0
Gorgui Dieng,2015,25,MIN,NBA,C,73,2193,.506,7.6,.988,.404,.236,.213,.133,.012,.510,.638,.347,.569,.309,.167,.632,.104,49,1.000,.000,,3,0
Gorgui Dieng,2016,26,MIN,NBA,C,82,2220,.532,8.2,.965,.387,.197,.157,.223,.035,.540,.710,.395,.462,.434,.300,.712,.131,69,1.000,.650,.385,0,0
Gorgui Dieng,2017,27,MIN,NBA,PF,82,2653,.502,10.4,.935,.337,.177,.135,.286,.065,.511,.641,.436,.449,.434,.372,.782,.079,47,.938,.721,.452,3,0
Gorgui Dieng,2018,28,MIN,NBA,C,79,1333,.479,12.4,.843,.250,.129,.152,.312,.157,.511,.670,.300,.542,.455,.311,.784,.075,28,.895,.770,.298,0,0
Gorgui Dieng,2019,29,MIN,NBA,C,76,1031,.501,12.8,.851,.279,.103,.172,.297,.149,.530,.695,.410,.462,.455,.339,.741,.080,28,.947,.625,.429,3,0
Gorgui Dieng,2020,30,TOT,NBA,C,58,1012,.461,14.6,.586,.294,.105,.079,.108,.414,.532,.673,.333,.407,.432,.359,.710,.085,26,.961,.261,.432,0,0
Gorgui Dieng,2020,30,MIN,NBA,C,46,778,.448,15.0,.567,.300,.087,.069,.112,.433,.497,.602,.292,.421,.419,.383,.692,.065,15,.978,.242,.448,0,0
Gorgui Dieng,2020,30,MEM,NBA,C,12,234,.515,12.9,.667,.273,.182,.121,.091,.333,.659,1.000,.417,.375,.500,.227,.759,.167,11,.800,.364,.375,0,0
Spencer Dinwiddie,2015,21,DET,NBA,PG,34,455,.302,15.4,.615,.219,.154,.112,.130,.385,.375,.459,.269,.316,.409,.185,.128,.006,1,.167,.062,.250,2,0
Spencer Dinwiddie,2016,22,DET,NBA,PG,12,159,.352,9.9,.815,.333,.185,.148,.130,.185,.409,.611,.100,.375,.429,.100,.111,.019,1,.000,.000,,0,0
Spencer Dinwiddie,2017,23,BRK,NBA,PG,59,1334,.444,13.6,.666,.295,.156,.132,.089,.334,.478,.584,.362,.325,.556,.376,.229,.023,7,.579,.188,.474,1,0
Spencer Dinwiddie,2018,24,BRK,NBA,PG,80,2306,.387,16.1,.483,.233,.122,.084,.045,.517,.452,.574,.324,.371,.316,.326,.142,.017,12,.596,.081,.371,1,0
Spencer Dinwiddie,2019,25,BRK,NBA,PG,68,1914,.442,14.4,.553,.281,.185,.064,.023,.447,.528,.648,.399,.453,.316,.335,.165,.021,15,.556,.168,.403,5,1
Spencer Dinwiddie,2020,26,BRK,NBA,SG,64,1994,.415,13.3,.608,.310,.191,.078,.028,.392,.485,.637,.354,.263,.310,.308,.176,.014,14,.496,.130,.327,5,0
Luka Dončić,2019,19,DAL,NBA,SG,72,2318,.427,15.5,.567,.209,.212,.103,.042,.433,.503,.637,.448,.377,.420,.327,.195,.022,25,.423,.058,.500,14,1
Luka Dončić,2020,20,DAL,NBA,PG,54,1799,.461,14.8,.558,.252,.234,.059,.014,.442,.574,.754,.435,.385,.467,.318,.166,.012,13,.237,.018,.333,9,0
Tyler Dorsey,2018,21,ATL,NBA,SG,56,974,.377,17.6,.479,.173,.094,.068,.147,.521,.393,.500,.333,.192,.393,.362,.444,.010,3,.819,.146,.310,3,0
Tyler Dorsey,2019,22,TOT,NBA,SG,48,698,.405,16.2,.500,.242,.114,.038,.106,.500,.477,.609,.333,.300,.393,.333,.524,.004,1,.932,.205,.296,0,0
Tyler Dorsey,2019,22,ATL,NBA,SG,27,251,.360,13.9,.562,.326,.135,.034,.067,.438,.440,.655,.167,.000,.167,.256,.727,.011,1,1.000,.231,.111,0,0
Tyler Dorsey,2019,22,MEM,NBA,SG,21,447,.429,17.3,.469,.200,.103,.040,.126,.531,.500,.571,.444,.429,.455,.366,.415,.000,0,.912,.194,.389,0,0
Luguentz Dort,2020,20,OKC,NBA,SG,29,637,.414,13.2,.535,.357,.159,.019,.000,.465,.512,.661,.240,.000,,.301,.651,.083,12,1.000,.452,.333,0,0
Damyean Dotson,2018,23,NYK,NBA,SG,44,474,.447,16.2,.578,.211,.062,.118,.186,.422,.538,.588,.400,.684,.433,.324,.640,.019,2,1.000,.221,.333,1,0
Damyean Dotson,2019,24,NYK,NBA,SG,73,2004,.415,18.2,.510,.165,.062,.080,.203,.490,.461,.591,.209,.393,.458,.368,.567,.010,4,.881,.152,.500,1,0
Damyean Dotson,2020,25,NYK,NBA,SG,48,836,.414,19.6,.438,.128,.055,.062,.193,.562,.480,.676,.250,.389,.446,.362,.541,.000,0,.814,.153,.320,0,0
Toney Douglas,2010,23,NYK,NBA,PG,56,1087,.458,15.6,.552,.289,.056,.064,.143,.448,.514,.575,.500,.440,.429,.389,.315,.005,2,.588,.189,.485,3,0
Toney Douglas,2011,24,NYK,NBA,SG,81,1971,.416,17.1,.493,.180,.113,.086,.114,.507,.460,.618,.353,.385,.372,.373,.339,.000,0,.692,.214,.366,3,0
Toney Douglas,2012,25,NYK,NBA,PG,38,656,.324,16.2,.597,.166,.134,.124,.172,.403,.387,.542,.308,.389,.300,.231,.328,.000,0,.852,.111,.308,0,0
Toney Douglas,2013,26,TOT,NBA,PG,71,1289,.403,15.4,.536,.225,.139,.092,.079,.464,.424,.562,.385,.302,.243,.380,.387,.002,1,.817,.366,.430,1,1
Toney Douglas,2013,26,HOU,NBA,PG,49,913,.395,15.4,.540,.222,.142,.094,.082,.460,.411,.526,.420,.303,.207,.377,.385,.000,0,.869,.395,.391,1,1
Toney Douglas,2013,26,SAC,NBA,PG,22,376,.430,15.5,.526,.237,.132,.088,.070,.474,.467,.667,.267,.300,.375,.389,.393,.009,1,.667,.278,.600,0,0
Toney Douglas,2014,27,TOT,NBA,PG,51,675,.384,17.2,.463,.232,.068,.053,.111,.537,.477,.591,.154,.600,.381,.304,.548,.000,0,.871,.333,.294,2,0
Toney Douglas,2014,27,GSW,NBA,PG,24,265,.372,21.6,.314,.093,.047,.058,.116,.686,.481,.750,.000,.600,.400,.322,.769,.000,0,.842,.254,.400,2,0
Toney Douglas,2014,27,MIA,NBA,PG,27,410,.394,13.6,.587,.346,.087,.048,.106,.413,.475,.556,.222,.600,.364,.279,.448,.000,0,.917,.442,.211,0,0
Toney Douglas,2015,28,NOP,NBA,SG,12,177,.373,15.3,.647,.176,.157,.137,.176,.353,.424,1.000,.250,.000,.333,.278,.071,.000,0,1.000,.278,.600,0,0
Toney Douglas,2016,29,NOP,NBA,PG,61,1262,.411,16.1,.544,.200,.101,.106,.139,.456,.421,.584,.333,.234,.403,.399,.402,.000,0,.679,.187,.526,1,0
Toney Douglas,2017,30,MEM,NBA,PG,24,394,.368,16.2,.641,.188,.145,.111,.197,.359,.480,.591,.529,.231,.478,.167,.361,.000,0,.429,.048,.500,2,0
Sekou Doumbouya,2020,19,DET,NBA,SF,38,754,.390,12.9,.585,.326,.195,.030,.034,.415,.464,.545,.391,.286,.250,.286,.719,.072,15,.929,.357,.286,0,0
Milton Doyle,2018,24,BRK,NBA,SG,10,125,.277,15.0,.511,.191,.298,.000,.021,.489,.375,.556,.286,,.000,.174,.111,.000,0,1.000,.130,.000,0,0
PJ Dozier,2018,21,OKC,NBA,PG,2,3,.500,11.5,1.000,.500,.000,.000,.500,.000,.500,1.000,,,.000,,.000,.000,0,,,,0,0
PJ Dozier,2019,22,BOS,NBA,SG,6,51,.381,13.8,.619,.333,.095,.095,.095,.381,.462,.857,.000,.000,.000,.250,.000,.095,2,1.000,.125,.000,0,0
PJ Dozier,2020,23,DEN,NBA,PG,21,234,.396,14.3,.692,.220,.209,.165,.099,.308,.460,.650,.263,.400,.556,.250,.483,.011,1,.571,.107,.000,3,0
Goran Dragić,2009,22,PHO,NBA,PG,55,728,.393,13.6,.759,.317,.049,.134,.259,.241,.400,.423,.636,.400,.328,.370,.265,.013,3,.600,.111,.333,2,0
Goran Dragić,2010,23,PHO,NBA,PG,80,1442,.452,14.6,.617,.283,.077,.108,.149,.383,.488,.612,.421,.396,.356,.394,.264,.014,6,.662,.160,.467,2,0
Goran Dragić,2011,24,TOT,NBA,PG,70,1234,.435,13.8,.649,.272,.156,.086,.134,.351,.476,.683,.290,.368,.339,.361,.213,.007,3,.732,.181,.393,2,0
Goran Dragić,2011,24,PHO,NBA,PG,48,856,.421,13.5,.680,.269,.155,.111,.146,.320,.488,.694,.306,.371,.391,.277,.171,.003,1,.714,.188,.211,1,0
Goran Dragić,2011,24,HOU,NBA,PG,22,378,.472,14.6,.568,.280,.160,.024,.104,.432,.437,.657,.250,.333,.154,.519,.355,.016,2,.750,.167,.778,1,0
Goran Dragić,2012,25,HOU,NBA,PG,66,1752,.462,13.2,.663,.305,.133,.105,.120,.337,.525,.710,.363,.365,.375,.337,.177,.022,12,.618,.178,.278,0,0
Goran Dragić,2013,26,PHO,NBA,PG,77,2581,.443,13.5,.695,.292,.100,.143,.159,.305,.497,.664,.341,.369,.403,.319,.284,.007,6,.625,.188,.346,0,0
Goran Dragić,2014,27,PHO,NBA,SG,76,2668,.505,12.1,.726,.349,.120,.129,.128,.274,.542,.696,.351,.411,.429,.408,.209,.009,9,.533,.201,.517,0,0
Goran Dragić,2015,28,TOT,NBA,SG-PG,78,2640,.501,11.0,.742,.414,.105,.126,.096,.258,.555,.699,.381,.373,.354,.347,.383,.001,1,.756,.320,.349,0,0
Goran Dragić,2015,28,PHO,NBA,SG,52,1735,.501,11.3,.726,.405,.108,.118,.096,.274,.556,.705,.356,.388,.354,.355,.434,.001,1,.758,.366,.324,0,0
Goran Dragić,2015,28,MIA,NBA,PG,26,905,.502,10.4,.774,.433,.099,.142,.096,.226,.552,.686,.438,.348,.355,.329,.283,.000,0,.750,.205,.467,0,0
Goran Dragić,2016,29,MIA,NBA,PG,72,2363,.477,11.3,.766,.328,.142,.169,.127,.234,.527,.666,.387,.426,.459,.312,.252,.001,1,.750,.244,.260,0,0
Goran Dragić,2017,30,MIA,NBA,PG,73,2459,.475,12.5,.743,.267,.187,.177,.113,.257,.499,.610,.486,.417,.386,.405,.204,.000,0,.658,.211,.426,0,0
Goran Dragić,2018,31,MIA,NBA,PG,75,2378,.450,12.3,.721,.268,.171,.175,.106,.279,.481,.632,.380,.436,.342,.370,.273,.000,0,.784,.180,.370,2,0
Goran Dragić,2019,32,MIA,NBA,PG,36,991,.413,13.8,.621,.277,.145,.134,.065,.379,.454,.575,.365,.362,.321,.348,.295,.000,0,.772,.177,.310,0,0
Goran Dragić,2020,33,MIA,NBA,PG,54,1531,.437,16.3,.528,.178,.154,.107,.089,.472,.491,.678,.373,.338,.508,.377,.349,.000,0,.644,.163,.412,1,0
Andre Drummond,2013,19,DET,NBA,C,60,1243,.608,2.2,.994,.816,.146,.020,.012,.006,.609,.688,.300,.000,.000,.500,.623,.365,114,.000,.000,,1,0
Andre Drummond,2014,20,DET,NBA,C,81,2619,.623,1.9,.997,.814,.172,.010,.001,.003,.625,.682,.379,.250,.000,.000,.574,.256,183,,.000,,1,0
Andre Drummond,2015,21,DET,NBA,C,82,2502,.514,2.8,.998,.682,.292,.019,.003,.002,.515,.600,.345,.111,.000,.000,.579,.196,166,,.000,,2,0
Andre Drummond,2016,22,DET,NBA,C,81,2666,.521,3.1,.994,.592,.358,.042,.004,.006,.522,.611,.409,.227,.250,.333,.533,.125,115,.000,.000,,4,1
Andre Drummond,2017,23,DET,NBA,C,81,2409,.530,4.4,.992,.494,.420,.070,.004,.008,.532,.684,.381,.406,.000,.286,.603,.147,118,.000,.000,,4,1
Andre Drummond,2018,24,DET,NBA,C,78,2625,.529,3.2,.988,.659,.271,.056,.002,.012,.536,.649,.314,.286,.000,.000,.545,.188,144,,.000,,4,0
Andre Drummond,2019,25,DET,NBA,C,79,2647,.533,4.1,.964,.624,.299,.034,.007,.036,.548,.646,.384,.306,.000,.132,.570,.184,167,.800,.132,.000,7,0
Andre Drummond,2020,26,TOT,NBA,C,57,1879,.533,4.3,.955,.589,.334,.027,.005,.045,.551,.662,.393,.190,.000,.143,.574,.136,95,.800,.200,.429,2,0
Andre Drummond,2020,26,DET,NBA,C,49,1654,.530,4.2,.969,.580,.355,.028,.006,.031,.546,.665,.390,.158,.000,.048,.568,.135,81,1.000,.143,.000,2,0
Andre Drummond,2020,26,CLE,NBA,C,8,225,.552,5.3,.867,.648,.200,.019,.000,.133,.593,.647,.429,.500,,.286,.611,.143,14,.750,.286,.750,0,0
Jared Dudley,2008,22,CHA,NBA,PF,73,1384,.468,11.6,.882,.368,.086,.055,.374,.118,.502,.648,.333,.474,.400,.220,.643,.003,1,1.000,.390,.125,0,0
Jared Dudley,2009,23,TOT,NBA,SF,68,1155,.477,13.3,.740,.312,.077,.070,.281,.260,.507,.584,.318,.600,.450,.392,.607,.004,1,1.000,.554,.463,1,0
Jared Dudley,2009,23,CHA,NBA,SF,20,427,.469,12.0,.917,.323,.094,.063,.438,.083,.477,.452,.444,.833,.452,.375,.714,.010,1,1.000,.625,.600,0,0
